tempo,potencia
688,7.2608020862932e-10
689,7.2571965433885e-10
690,7.2195860211948e-10
691,7.216010929616e-10
692,7.1787176222406e-10
693,7.1751726423108e-10
694,7.138193016046e-10
695,7.1346778127801e-10
696,7.0980083826544e-10
697,7.0945226256809e-10
698,7.0581599546615e-10
699,7.0547033181471e-10
700,7.0186440163559e-10
701,7.0152161789324e-10
702,6.9794569028765e-10
703,6.9760575475669e-10
704,6.9405949993848e-10
705,6.9372238135322e-10
706,6.902054740254e-10
707,6.8987114154527e-10
708,6.8638326082724e-10
709,6.8605168402975e-10
710,6.8259251338619e-10
711,6.8226366226035e-10
712,6.7883288943112e-10
713,6.785067343707e-10
714,6.7510405130233e-10
715,6.7478056309949e-10
716,6.7140566587768e-10
717,6.7108481571643e-10
718,6.6773740450006e-10
719,6.6741916395022e-10
720,6.640989429063e-10
721,6.6378328391716e-10
722,6.6048996115726e-10
723,6.6017685605169e-10
724,6.5691014356931e-10
725,6.5659956503781e-10
726,6.5335917864699e-10
727,6.5305109974183e-10
728,6.4983675901695e-10
729,6.4953115314657e-10
730,6.4634258136308e-10
731,6.4603942228636e-10
732,6.428763463628e-10
733,6.4257560818369e-10
734,6.3943775862456e-10
735,6.3913941578666e-10
736,6.3602652662638e-10
737,6.3573055390755e-10
738,6.3264236265561e-10
739,6.3234873516287e-10
740,6.2928498274971e-10
741,6.2899367591409e-10
742,6.2595410663805e-10
743,6.2566509620963e-10
744,6.2264945768491e-10
745,6.2236271972775e-10
746,6.1937076283329e-10
747,6.1908627372074e-10
748,6.1611775254992e-10
749,6.1583548895979e-10
750,6.1289016077108e-10
751,6.1261009968105e-10
752,6.0968772484955e-10
753,6.0940984353243e-10
754,6.0651018550232e-10
755,6.0623446152169e-10
756,6.0335728675938e-10
757,6.0308369796511e-10
758,6.0022877591332e-10
759,5.9995730043722e-10
760,5.9712440346984e-10
761,5.9685501972142e-10
762,5.9404392309916e-10
763,5.9377660976143e-10
764,5.9098709158821e-10
765,5.9072182761348e-10
766,5.8795366879375e-10
767,5.8769043339965e-10
768,5.8494341759621e-10
769,5.8468219026172e-10
770,5.8195610385438e-10
771,5.816968643159e-10
772,5.7899149636092e-10
773,5.7873422460841e-10
774,5.7604936679857e-10
775,5.7579404307178e-10
776,5.7312948969714e-10
777,5.7287609448193e-10
778,5.7023164239129e-10
779,5.6998015641592e-10
780,5.6735560497893e-10
781,5.6710600921054e-10
782,5.6450116028046e-10
783,5.6425343592151e-10
784,5.6166809379861e-10
785,5.6142222228341e-10
786,5.5885619367898e-10
787,5.5861215667031e-10
788,5.5606525067133e-10
789,5.5582303005707e-10
790,5.532950580914e-10
791,5.5305463598126e-10
792,5.5054541178349e-10
793,5.5030677050574e-10
794,5.4781611008358e-10
795,5.4757923218193e-10
796,5.4510695378318e-10
797,5.4487182201357e-10
798,5.4241774609367e-10
799,5.421843434213e-10
800,5.3974829261133e-10
801,5.3951660220756e-10
802,5.3709840128289e-10
803,5.3686840652229e-10
804,5.3446788237171e-10
805,5.3423956682913e-10
806,5.3185654842451e-10
807,5.3162989587221e-10
808,5.2926421423858e-10
809,5.2903920864343e-10
810,5.2669069682969e-10
811,5.2646732235031e-10
812,5.2413581540035e-10
813,5.2391405638451e-10
814,5.2159939130874e-10
815,5.2137923229056e-10
816,5.1908124803807e-10
817,5.1886267373543e-10
818,5.1658121116648e-10
819,5.1636420647836e-10
820,5.1409910833742e-10
821,5.1388365834144e-10
822,5.116347692305e-10
823,5.1142085918033e-10
824,5.0918802553285e-10
825,5.0897564085574e-10
826,5.0675871091093e-10
827,5.0654783720529e-10
828,5.0434666098281e-10
829,5.0413728401584e-10
830,5.0195171329086e-10
831,5.0174381899615e-10
832,4.9957370727493e-10
833,4.9936728175013e-10
834,4.9721248424592e-10
835,4.9700751375057e-10
836,4.9486788735986e-10
837,4.94664358313e-10
838,4.9253976159228e-10
839,4.9233766057029e-10
840,4.9022795371307e-10
841,4.9002726744759e-10
842,4.8793231226177e-10
843,4.8773302763744e-10
844,4.8565268752319e-10
845,4.8545479157558e-10
846,4.8338893150343e-10
847,4.8319241141702e-10
848,4.8114089790632e-10
849,4.809457410124e-10
850,4.7890844211019e-10
851,4.7871463588487e-10
852,4.7669142114505e-10
853,4.7649895320733e-10
854,4.7448969367008e-10
855,4.7429855177985e-10
856,4.7230311995153e-10
857,4.7211329200771e-10
858,4.7013156184093e-10
859,4.6994303587952e-10
860,4.6797488275365e-10
861,4.6778764694597e-10
862,4.658329476478e-10
863,4.6564699029857e-10
864,4.6370562300346e-10
865,4.6352093254909e-10
866,4.6159277680223e-10
867,4.6140934180901e-10
868,4.5949427850713e-10
869,4.5931208766946e-10
870,4.5740999904272e-10
871,4.5722904118148e-10
872,4.5533981077566e-10
873,4.5516007483644e-10
874,4.5328358749546e-10
875,4.5310506254695e-10
876,4.5124120439559e-10
877,4.5106387962797e-10
878,4.4921253805484e-10
879,4.4903640277809e-10
880,4.4719746641902e-10
881,4.4702251006142e-10
882,4.4519586878288e-10
883,4.4502208088937e-10
884,4.4320762577232e-10
885,4.4303499600307e-10
886,4.4123261932695e-10
887,4.410611374557e-10
888,4.3927073268279e-10
889,4.3910038859551e-10
890,4.373218503553e-10
891,4.3715263404863e-10
892,4.3538585812271e-10
893,4.3521775970254e-10
894,4.3346264300951e-10
895,4.3329565268958e-10
896,4.3155209327025e-10
897,4.313862013707e-10
898,4.2965409837356e-10
899,4.2948929531961e-10
900,4.2776854898644e-10
901,4.2760482530696e-10
902,4.2589533695875e-10
903,4.2573268328498e-10
904,4.2403435530794e-10
905,4.2387276237218e-10
906,4.2218549820406e-10
907,4.2202495683828e-10
908,4.2034866095488e-10
909,4.2018916208954e-10
910,4.1852373999136e-10
911,4.1836527465412e-10
912,4.1671063285327e-10
913,4.1655319216769e-10
914,4.14909238175e-10
915,4.147528133594e-10
916,4.1311945567163e-10
917,4.1296403803784e-10
918,4.113411861252e-10
919,4.111867670774e-10
920,4.0957433137117e-10
921,4.0942090240466e-10
922,4.0781879428503e-10
923,4.0766634698515e-10
924,4.0607447876924e-10
925,4.059230048102e-10
926,4.0434128974019e-10
927,4.0419078088392e-10
928,4.0261913311551e-10
929,4.024695812106e-10
930,4.0090791580142e-10
931,4.0075931278204e-10
932,3.9920754568043e-10
933,3.9905988356524e-10
934,3.9751793159904e-10
935,3.973712024901e-10
936,3.9583898335574e-10
937,3.9569317943752e-10
938,3.9417061168917e-10
939,3.9402572522751e-10
940,3.9251272826638e-10
941,3.9236875160747e-10
942,3.9086524567134e-10
943,3.9072217124077e-10
944,3.8922807739361e-10
945,3.8908589769528e-10
946,3.8760113781708e-10
947,3.8745984543234e-10
948,3.8598434220898e-10
949,3.8584392979564e-10
950,3.8437760670903e-10
951,3.842380670004e-10
952,3.8278084831866e-10
953,3.8264217412266e-10
954,3.8119398489049e-10
955,3.810561690887e-10
956,3.7961693511789e-10
957,3.7947997066467e-10
958,3.7804961852473e-10
959,3.7791349844633e-10
960,3.7649195545524e-10
961,3.7635667284892e-10
962,3.7494386706405e-10
963,3.7480941509722e-10
964,3.7340527530633e-10
965,3.732716472157e-10
966,3.718761029281e-10
967,3.7174329201884e-10
968,3.7035627345668e-10
969,3.702242731016e-10
970,3.6884571119123e-10
971,3.6871451482996e-10
972,3.6734434119348e-10
973,3.6721394233163e-10
974,3.6585208927854e-10
975,3.6572248148698e-10
976,3.6436888200588e-10
977,3.6424005891991e-10
978,3.6289464667042e-10
979,3.6276660198899e-10
980,3.614293112937e-10
981,3.613020387787e-10
982,3.5997280461526e-10
983,3.5984629809071e-10
984,3.5852505608407e-10
985,3.5839930943542e-10
986,3.5708599585009e-10
987,3.5696100302349e-10
988,3.5565555475599e-10
989,3.5553130975754e-10
990,3.542336643289e-10
991,3.5411016122398e-10
992,3.5282025677238e-10
993,3.5269748968493e-10
994,3.514152649584e-10
995,3.5129322807022e-10
996,3.5001862241948e-10
997,3.4989730996958e-10
998,3.4863026334096e-10
999,3.4850966962486e-10
1000,3.4725012255332e-10
1001,3.4713024192241e-10
1002,3.4587813552464e-10
1003,3.4575896238549e-10
1004,3.4451423835312e-10
1005,3.4439576716691e-10
1006,3.4315836775982e-10
1007,3.430405930416e-10
1008,3.418104610813e-10
1009,3.4169337739947e-10
1010,3.4047045626258e-10
1011,3.4035405823819e-10
1012,3.3913829184999e-10
1013,3.3902257415617e-10
1014,3.3781390698428e-10
1015,3.3769886434564e-10
1016,3.3649724139376e-10
1017,3.3638286858577e-10
1018,3.3518823538745e-10
1019,3.3507452723589e-10
1020,3.338868298485e-10
1021,3.3377378122884e-10
1022,3.3259296622753e-10
1023,3.3248057206439e-10
1024,3.3130658653613e-10
1025,3.3119484180272e-10
1026,3.3002763334048e-10
1027,3.2991653305803e-10
1028,3.28756049755e-10
1029,3.2864558899219e-10
1030,3.2749177943606e-10
1031,3.2738195330854e-10
1032,3.2623476657588e-10
1033,3.2612557024571e-10
1034,3.2498495589643e-10
1035,3.248763845715e-10
